nome,cnpj,produto,data,preco,bandeira
COMERCIO DE COMBUSTIVEIS PARQUE GABRIEL LTDA,10928875000101,GASOLINA,24/02/2020,"4,279",IPIRANGA
COMERCIO DE COMBUSTIVEIS TERMINAL PARQUE LTDA,10506396000105,GASOLINA,24/02/2020,"4,299",BRANCA
JONELLUS AUTO POSTO LTDA.,02129098000107,GASOLINA,24/02/2020,"4,299",IPIRANGA
JONELLUS AUTO SERVIÇOS LTDA,04238666000133,GASOLINA,24/02/2020,"4,299",IPIRANGA
SAO VICENTE COMERCIO DE COMBUSTIVEIS LTDA,04033227000275,GASOLINA,24/02/2020,"4,297",IPIRANGA
AUTO POSTO 7 DE IBITINGA LTDA,04405899000183,GASOLINA,05/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO DOM PEDRO II DE IBITINGA LTDA.,49269384000131,GASOLINA,05/02/2020,"4,42",BRANCA
AUTO POSTO PAGNI GELLI LTDA,50419324000137,GASOLINA,05/02/2020,"4,45",BRANCA
AUTO POSTO PAINEIRAS COMÉRCIO DE COMBUSTIVEIS LTDA,03014793000196,GASOLINA,05/02/2020,"4,42",BRANCA
AUTO POSTO SANTA EDWIRGENS DE IBITINGA LTDA,58935727000140,GASOLINA,05/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
PETROIBI COMERCIO DE DERIVADOS DO PETROLEO LTDA,48027908000115,GASOLINA,05/02/2020,"4,39",BRANCA
AUTO POSTO AMERICA DE IBITINGA LTDA,02793006000199,GASOLINA,06/02/2020,"4,42",BRANCA
CIDACOM MERCANTIL DE COMBUSTIVEIS LTDA,02297477000106,GASOLINA,06/02/2020,"4,459",BRANCA
AUTO POSTO 7 DE IBITINGA LTDA,04405899000183,GASOLINA,12/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO AMERICA DE IBITINGA LTDA,02793006000199,GASOLINA,12/02/2020,"4,39",BRANCA
AUTO POSTO DOM PEDRO II DE IBITINGA LTDA.,49269384000131,GASOLINA,12/02/2020,"4,38",BRANCA
AUTO POSTO PAGNI GELLI LTDA,50419324000137,GASOLINA,12/02/2020,"4,45",BRANCA
AUTO POSTO PAINEIRAS COMÉRCIO DE COMBUSTIVEIS LTDA,03014793000196,GASOLINA,12/02/2020,"4,39",BRANCA
AUTO POSTO SANTA EDWIRGENS DE IBITINGA LTDA,58935727000140,GASOLINA,12/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
EXCELLENT AUTO POSTO LTDA,49274194000102,GASOLINA,12/02/2020,"4,499",IPIRANGA
PETROIBI COMERCIO DE DERIVADOS DO PETROLEO LTDA,48027908000115,GASOLINA,12/02/2020,"4,39",BRANCA
AUTO POSTO 7 DE IBITINGA LTDA,04405899000183,GASOLINA,19/02/2020,"4,399",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO AMERICA DE IBITINGA LTDA,02793006000199,GASOLINA,19/02/2020,"4,39",BRANCA
AUTO POSTO DOM PEDRO II DE IBITINGA LTDA.,49269384000131,GASOLINA,19/02/2020,"4,38",BRANCA
AUTO POSTO PAGNI GELLI LTDA,50419324000137,GASOLINA,19/02/2020,"4,38",BRANCA
AUTO POSTO PAINEIRAS COMÉRCIO DE COMBUSTIVEIS LTDA,03014793000196,GASOLINA,19/02/2020,"4,39",BRANCA
AUTO POSTO SANTA EDWIRGENS DE IBITINGA LTDA,58935727000140,GASOLINA,19/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
EXCELLENT AUTO POSTO LTDA,49274194000102,GASOLINA,19/02/2020,"4,499",IPIRANGA
PETROIBI COMERCIO DE DERIVADOS DO PETROLEO LTDA,48027908000115,GASOLINA,19/02/2020,"4,39",BRANCA
AUTO POSTO 7 DE IBITINGA LTDA,04405899000183,GASOLINA,27/02/2020,"4,299",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO AMERICA DE IBITINGA LTDA,02793006000199,GASOLINA,27/02/2020,"4,32",BRANCA
AUTO POSTO DOM PEDRO II DE IBITINGA LTDA.,49269384000131,GASOLINA,27/02/2020,"4,32",BRANCA
AUTO POSTO PAGNI GELLI LTDA,50419324000137,GASOLINA,27/02/2020,"4,32",BRANCA
AUTO POSTO PAINEIRAS COMÉRCIO DE COMBUSTIVEIS LTDA,03014793000196,GASOLINA,27/02/2020,"4,32",BRANCA
AUTO POSTO SANTA EDWIRGENS DE IBITINGA LTDA,58935727000140,GASOLINA,27/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
EXCELLENT AUTO POSTO LTDA,49274194000102,GASOLINA,27/02/2020,"4,499",IPIRANGA
PETROIBI COMERCIO DE DERIVADOS DO PETROLEO LTDA,48027908000115,GASOLINA,27/02/2020,"4,32",BRANCA
ABDELNOR COMÉRCIO DE COMBUSTÍVEIS LTDA.,05503367000141,GASOLINA,05/02/2020,"4,299",RAIZEN
ABDELNOR II COMÉRCIO DE COMBUSTÍVEIS LTDA.,05455320000150,GASOLINA,05/02/2020,"4,399",IPIRANGA
ABDELNOR III COMÉRCIO DE COMBUSTÍVEIS LTDA.,09227260000179,GASOLINA,05/02/2020,"4,259",ALESAT
ABDELNOR IV COMERCIO DE COMBUSTIVEIS LTDA,61005740000105,GASOLINA,05/02/2020,"4,299",IPIRANGA
AMGARTEN COMERCIO DE COMBUSTIVEIS E SERVICOS LTDA,00429843000108,GASOLINA,05/02/2020,"4,399",IPIRANGA
AUTO POSTO INDIANA SELF LTDA.,12263595000157,GASOLINA,05/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO JARDIM CALIFORNIA LTDA.,60342466000105,GASOLINA,05/02/2020,"4,299",RAIZEN
AUTO POSTO PORTAL DE INDAIATUBA LTDA,11366973000165,GASOLINA,05/02/2020,"4,199",BRANCA
AUTO POSTO SAO PAULO LIMITADA,49446370000146,GASOLINA,05/02/2020,"4,299",BRANCA
COM DERIVADOS PETROLEO RUI BARBOSA INDAIATUBA LTDA,00781169000126,GASOLINA,05/02/2020,"4,399",RAIZEN
COMERCIAL DE COMBUSTIVEIS INDAIA US LTDA,07712794000165,GASOLINA,05/02/2020,"4,397",PETROBRAS DISTRIBUIDORA S.A.
COMERCIAL VIHEMA LTDA,02500328000100,GASOLINA,05/02/2020,"4,397",PETROBRAS DISTRIBUIDORA S.A.
GUAIACA AUTO POSTO LTDA,62393897000118,GASOLINA,05/02/2020,"4,559",PETROBRAS DISTRIBUIDORA S.A.
HELVETIA COMERCIO DE COMBUSTIVEIS E SERVICOS LTDA,05758861000157,GASOLINA,05/02/2020,"4,377",PETROBRAS DISTRIBUIDORA S.A.
POSTO JARDIM BELO HORIZONTE COMERCIO DE COMBUSTIVEIS LTDA.,13295318000199,GASOLINA,05/02/2020,"4,372",PETROBRAS DISTRIBUIDORA S.A.
ABDELNOR COMÉRCIO DE COMBUSTÍVEIS LTDA.,05503367000141,GASOLINA,12/02/2020,"4,399",RAIZEN
ABDELNOR II COMÉRCIO DE COMBUSTÍVEIS LTDA.,05455320000150,GASOLINA,12/02/2020,"4,399",IPIRANGA
ABDELNOR III COMÉRCIO DE COMBUSTÍVEIS LTDA.,09227260000179,GASOLINA,12/02/2020,"4,299",ALESAT
ABDELNOR IV COMERCIO DE COMBUSTIVEIS LTDA,61005740000105,GASOLINA,12/02/2020,"4,399",IPIRANGA
AMGARTEN COMERCIO DE COMBUSTIVEIS E SERVICOS LTDA,00429843000108,GASOLINA,12/02/2020,"4,399",IPIRANGA
AUTO POSTO INDIANA SELF LTDA.,12263595000157,GASOLINA,12/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO JARDIM CALIFORNIA LTDA.,60342466000105,GASOLINA,12/02/2020,"4,149",RAIZEN
AUTO POSTO PORTAL DE INDAIATUBA LTDA,11366973000165,GASOLINA,12/02/2020,"4,199",BRANCA
AUTO POSTO SAO PAULO LIMITADA,49446370000146,GASOLINA,12/02/2020,"4,299",BRANCA
COM DERIVADOS PETROLEO RUI BARBOSA INDAIATUBA LTDA,00781169000126,GASOLINA,12/02/2020,"4,399",RAIZEN
COMERCIAL DE COMBUSTIVEIS INDAIA US LTDA,07712794000165,GASOLINA,12/02/2020,"4,397",PETROBRAS DISTRIBUIDORA S.A.
COMERCIAL VIHEMA LTDA,02500328000100,GASOLINA,12/02/2020,"4,397",PETROBRAS DISTRIBUIDORA S.A.
GUAIACA AUTO POSTO LTDA,62393897000118,GASOLINA,12/02/2020,"4,559",PETROBRAS DISTRIBUIDORA S.A.
HELVETIA COMERCIO DE COMBUSTIVEIS E SERVICOS LTDA,05758861000157,GASOLINA,12/02/2020,"4,377",PETROBRAS DISTRIBUIDORA S.A.
POSTO JARDIM BELO HORIZONTE COMERCIO DE COMBUSTIVEIS LTDA.,13295318000199,GASOLINA,12/02/2020,"4,372",PETROBRAS DISTRIBUIDORA S.A.
ABDELNOR COMÉRCIO DE COMBUSTÍVEIS LTDA.,05503367000141,GASOLINA,19/02/2020,"4,399",RAIZEN
ABDELNOR II COMÉRCIO DE COMBUSTÍVEIS LTDA.,05455320000150,GASOLINA,19/02/2020,"4,399",IPIRANGA
ABDELNOR III COMÉRCIO DE COMBUSTÍVEIS LTDA.,09227260000179,GASOLINA,19/02/2020,"4,299",ALESAT
ABDELNOR IV COMERCIO DE COMBUSTIVEIS LTDA,61005740000105,GASOLINA,19/02/2020,"4,399",IPIRANGA
AMGARTEN COMERCIO DE COMBUSTIVEIS E SERVICOS LTDA,00429843000108,GASOLINA,19/02/2020,"4,399",IPIRANGA
AUTO POSTO INDIANA SELF LTDA.,12263595000157,GASOLINA,19/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO JARDIM CALIFORNIA LTDA.,60342466000105,GASOLINA,19/02/2020,"4,149",RAIZEN
AUTO POSTO PORTAL DE INDAIATUBA LTDA,11366973000165,GASOLINA,19/02/2020,"4,199",BRANCA
AUTO POSTO SAO PAULO LIMITADA,49446370000146,GASOLINA,19/02/2020,"4,299",BRANCA
COM DERIVADOS PETROLEO RUI BARBOSA INDAIATUBA LTDA,00781169000126,GASOLINA,19/02/2020,"4,399",RAIZEN
COMERCIAL DE COMBUSTIVEIS INDAIA US LTDA,07712794000165,GASOLINA,19/02/2020,"4,397",PETROBRAS DISTRIBUIDORA S.A.
COMERCIAL VIHEMA LTDA,02500328000100,GASOLINA,19/02/2020,"4,397",PETROBRAS DISTRIBUIDORA S.A.
GUAIACA AUTO POSTO LTDA,62393897000118,GASOLINA,19/02/2020,"4,559",PETROBRAS DISTRIBUIDORA S.A.
HELVETIA COMERCIO DE COMBUSTIVEIS E SERVICOS LTDA,05758861000157,GASOLINA,19/02/2020,"4,377",PETROBRAS DISTRIBUIDORA S.A.
POSTO JARDIM BELO HORIZONTE COMERCIO DE COMBUSTIVEIS LTDA.,13295318000199,GASOLINA,19/02/2020,"4,372",PETROBRAS DISTRIBUIDORA S.A.
ABDELNOR COMÉRCIO DE COMBUSTÍVEIS LTDA.,05503367000141,GASOLINA,28/02/2020,"4,399",RAIZEN
ABDELNOR II COMÉRCIO DE COMBUSTÍVEIS LTDA.,05455320000150,GASOLINA,28/02/2020,"4,399",IPIRANGA
ABDELNOR III COMÉRCIO DE COMBUSTÍVEIS LTDA.,09227260000179,GASOLINA,28/02/2020,"4,299",ALESAT
ABDELNOR IV COMERCIO DE COMBUSTIVEIS LTDA,61005740000105,GASOLINA,28/02/2020,"4,399",IPIRANGA
AMGARTEN COMERCIO DE COMBUSTIVEIS E SERVICOS LTDA,00429843000108,GASOLINA,28/02/2020,"4,399",IPIRANGA
AUTO POSTO INDIANA SELF LTDA.,12263595000157,GASOLINA,28/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO JARDIM CALIFORNIA LTDA.,60342466000105,GASOLINA,28/02/2020,"4,149",RAIZEN
AUTO POSTO PORTAL DE INDAIATUBA LTDA,11366973000165,GASOLINA,28/02/2020,"4,199",BRANCA
AUTO POSTO SAO PAULO LIMITADA,49446370000146,GASOLINA,28/02/2020,"4,299",BRANCA
COM DERIVADOS PETROLEO RUI BARBOSA INDAIATUBA LTDA,00781169000126,GASOLINA,28/02/2020,"4,399",RAIZEN
COMERCIAL DE COMBUSTIVEIS INDAIA US LTDA,07712794000165,GASOLINA,28/02/2020,"4,397",PETROBRAS DISTRIBUIDORA S.A.
COMERCIAL VIHEMA LTDA,02500328000100,GASOLINA,28/02/2020,"4,397",PETROBRAS DISTRIBUIDORA S.A.
GUAIACA AUTO POSTO LTDA,62393897000118,GASOLINA,28/02/2020,"4,459",PETROBRAS DISTRIBUIDORA S.A.
HELVETIA COMERCIO DE COMBUSTIVEIS E SERVICOS LTDA,05758861000157,GASOLINA,28/02/2020,"4,377",PETROBRAS DISTRIBUIDORA S.A.
POSTO JARDIM BELO HORIZONTE COMERCIO DE COMBUSTIVEIS LTDA.,13295318000199,GASOLINA,28/02/2020,"4,372",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO BELAS ARTES III LTDA,19713605000158,GASOLINA,03/02/2020,"4,499",IPIRANGA
AUTO POSTO POR DO SOL LTDA,57984437000124,GASOLINA,03/02/2020,"4,795",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PORTO SEGURO LTDA,24139034000120,GASOLINA,05/02/2020,"4,693",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PRAIAS DO SUL LTDA,10624158000196,GASOLINA,05/02/2020,"4,489",BRANCA
MANUEL R PERDIGAO & CIA LTDA,45086998000127,GASOLINA,05/02/2020,"4,598",IPIRANGA
POSTO E SERVIÇOS PORTAL DA PRAIA LTDA,03535107000122,GASOLINA,05/02/2020,"4,299",BRANCA
AUTO POSTO BELAS ARTES II LTDA - EPP,11108991000147,GASOLINA,10/02/2020,"4,499",IPIRANGA
AUTO POSTO BELAS ARTES III LTDA,19713605000158,GASOLINA,10/02/2020,"4,499",IPIRANGA
AUTO POSTO POR DO SOL LTDA,57984437000124,GASOLINA,10/02/2020,"4,693",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PORTO SEGURO LTDA,24139034000120,GASOLINA,10/02/2020,"4,591",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PRAIAS DO SUL LTDA,10624158000196,GASOLINA,10/02/2020,"4,489",BRANCA
POSTO E SERVIÇOS PORTAL DA PRAIA LTDA,03535107000122,GASOLINA,10/02/2020,"4,299",BRANCA
AUTO POSTO BELAS ARTES III LTDA,19713605000158,GASOLINA,17/02/2020,"4,499",IPIRANGA
AUTO POSTO POR DO SOL LTDA,57984437000124,GASOLINA,17/02/2020,"4,693",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PORTO SEGURO LTDA,24139034000120,GASOLINA,17/02/2020,"4,591",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PRAIAS DO SUL LTDA,10624158000196,GASOLINA,17/02/2020,"4,489",BRANCA
AUTO POSTO BELAS ARTES LTDA. EPP.,10361443000161,GASOLINA,18/02/2020,"4,499",RAIZEN
MANUEL R PERDIGAO & CIA LTDA,45086998000127,GASOLINA,18/02/2020,"4,598",IPIRANGA
AUTO POSTO BELAS ARTES II LTDA - EPP,11108991000147,GASOLINA,27/02/2020,"4,499",IPIRANGA
AUTO POSTO POR DO SOL LTDA,57984437000124,GASOLINA,27/02/2020,"4,693",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PORTO SEGURO LTDA,24139034000120,GASOLINA,27/02/2020,"4,591",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PRAIAS DO SUL LTDA,10624158000196,GASOLINA,27/02/2020,"4,489",BRANCA
MANUEL R PERDIGAO & CIA LTDA,45086998000127,GASOLINA,27/02/2020,"4,498",IPIRANGA
POSTO E SERVIÇOS PORTAL DA PRAIA LTDA,03535107000122,GASOLINA,27/02/2020,"4,299",BRANCA
AUTO POSTO BATALHA LTDA,45583184000106,GASOLINA,05/02/2020,"4,199",RAIZEN
AUTO POSTO ITAPECERICA DA SERRA LTDA,20086451000109,GASOLINA,05/02/2020,"4,299",BRANCA
AUTO POSTO LADEIRA DA SERRA LTDA,59195032000132,GASOLINA,05/02/2020,"4,399",BRANCA
AUTO POSTO MISSOES KM 285 LTDA,20461964000144,GASOLINA,05/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PEDRA LISA LTDA,05592032000147,GASOLINA,05/02/2020,"4,499",BRANCA
AUTO POSTO QUARENTA E UM LIMITADA,49667637000125,GASOLINA,05/02/2020,"4,399",IPIRANGA
CENTRO AUTOMOTIVO COSTA DO SAUÍPE LTDA.,09387336000123,GASOLINA,05/02/2020,"4,299",BRANCA
CENTRO AUTOMOTIVO TCHELO LTDA,03646743000121,GASOLINA,05/02/2020,"4,299",BRANCA
PETROLEO E DERIVADOS SAO LEOPOLDO LTDA,49655566000140,GASOLINA,05/02/2020,"4,399",PETROBRAS DISTRIBUIDORA S.A.
REC SERVICOS AUTOMOTIVOS LTDA,03176398000100,GASOLINA,05/02/2020,"4,199",BRANCA
AUTO POSTO BATALHA LTDA,45583184000106,GASOLINA,12/02/2020,"4,299",RAIZEN
AUTO POSTO ITAPECERICA DA SERRA LTDA,20086451000109,GASOLINA,12/02/2020,"4,299",BRANCA
AUTO POSTO LADEIRA DA SERRA LTDA,59195032000132,GASOLINA,12/02/2020,"4,399",BRANCA
AUTO POSTO MISSOES KM 285 LTDA,20461964000144,GASOLINA,12/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PEDRA LISA LTDA,05592032000147,GASOLINA,12/02/2020,"4,399",BRANCA
AUTO POSTO QUARENTA E UM LIMITADA,49667637000125,GASOLINA,12/02/2020,"4,399",IPIRANGA
CENTRO AUTOMOTIVO COSTA DO SAUÍPE LTDA.,09387336000123,GASOLINA,12/02/2020,"4,299",BRANCA
CENTRO AUTOMOTIVO TCHELO LTDA,03646743000121,GASOLINA,12/02/2020,"4,299",BRANCA
PETROLEO E DERIVADOS SAO LEOPOLDO LTDA,49655566000140,GASOLINA,12/02/2020,"4,349",PETROBRAS DISTRIBUIDORA S.A.
PRESIDENTE 6 AUTO POSTO LTDA,72722309000104,GASOLINA,12/02/2020,"4,499",RAIZEN
AUTO POSTO BATALHA LTDA,45583184000106,GASOLINA,19/02/2020,"4,299",RAIZEN
AUTO POSTO ITAPECERICA DA SERRA LTDA,20086451000109,GASOLINA,19/02/2020,"4,499",BRANCA
AUTO POSTO LADEIRA DA SERRA LTDA,59195032000132,GASOLINA,19/02/2020,"4,399",BRANCA
AUTO POSTO MISSOES KM 285 LTDA,20461964000144,GASOLINA,19/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PEDRA LISA LTDA,05592032000147,GASOLINA,19/02/2020,"4,399",BRANCA
AUTO POSTO QUARENTA E UM LIMITADA,49667637000125,GASOLINA,19/02/2020,"4,399",IPIRANGA
CENTRO AUTOMOTIVO COSTA DO SAUÍPE LTDA.,09387336000123,GASOLINA,19/02/2020,"4,299",BRANCA
CENTRO AUTOMOTIVO TCHELO LTDA,03646743000121,GASOLINA,19/02/2020,"4,299",BRANCA
PETROLEO E DERIVADOS SAO LEOPOLDO LTDA,49655566000140,GASOLINA,19/02/2020,"4,349",PETROBRAS DISTRIBUIDORA S.A.
PRESIDENTE 6 AUTO POSTO LTDA,72722309000104,GASOLINA,19/02/2020,"4,499",RAIZEN
AUTO POSTO BATALHA LTDA,45583184000106,GASOLINA,28/02/2020,"4,299",RAIZEN
AUTO POSTO ITAPECERICA DA SERRA LTDA,20086451000109,GASOLINA,28/02/2020,"4,299",BRANCA
AUTO POSTO LADEIRA DA SERRA LTDA,59195032000132,GASOLINA,28/02/2020,"4,399",BRANCA
AUTO POSTO MISSOES KM 285 LTDA,20461964000144,GASOLINA,28/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PEDRA LISA LTDA,05592032000147,GASOLINA,28/02/2020,"4,399",BRANCA
AUTO POSTO QUARENTA E UM LIMITADA,49667637000125,GASOLINA,28/02/2020,"4,399",IPIRANGA
CENTRO AUTOMOTIVO COSTA DO SAUÍPE LTDA.,09387336000123,GASOLINA,28/02/2020,"4,299",BRANCA
CENTRO AUTOMOTIVO TCHELO LTDA,03646743000121,GASOLINA,28/02/2020,"4,299",BRANCA
PETROLEO E DERIVADOS SAO LEOPOLDO LTDA,49655566000140,GASOLINA,28/02/2020,"4,349",PETROBRAS DISTRIBUIDORA S.A.
PRESIDENTE 6 AUTO POSTO LTDA,72722309000104,GASOLINA,28/02/2020,"4,499",RAIZEN
ALCIATI & ALCIATI LTDA,51427755000108,GASOLINA,05/02/2020,"4,399",BRANCA
AUTO POSTO APARECIDA DE ITAPETININGA LTDA,22037599000170,GASOLINA,05/02/2020,"4,699",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO AURORA DE ITAPETININGA LTDA,05860147000175,GASOLINA,05/02/2020,"4,699",RAIZEN
AUTO POSTO BR 64 LTDA,64888647000184,GASOLINA,05/02/2020,"4,699",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO BR 65 LTDA,47803952000107,GASOLINA,05/02/2020,"4,699",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO LAGOA LTDA,04084321000172,GASOLINA,05/02/2020,"4,259",BRANCA
AUTO POSTO MIQUIRA III LTDA,10584778000149,GASOLINA,05/02/2020,"4,699",RAIZEN
AUTO POSTO PAQUETA LTDA,03228739000143,GASOLINA,05/02/2020,"4,689",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PHOENIX DE ITAPETININGA LTDA.,09622818000110,GASOLINA,05/02/2020,"4,099",BRANCA
AUTO POSTO SIQUELERO DE ITAPETININGA LTDA,03602464000166,GASOLINA,05/02/2020,"4,399",RAIZEN
COMPETRO COMERCIO E DISTRIBUICAO DE DERIVADOS DE PETROLEO LTDA,00003188001950,GASOLINA,05/02/2020,"4,259",BRANCA
IRMAOS CARVALHO AUTO POSTO LTDA,74292723000148,GASOLINA,05/02/2020,"4,81",PETROBRAS DISTRIBUIDORA S.A.
SIQUELERO AUTO POSTO LTDA,54445879000104,GASOLINA,05/02/2020,"4,399",RAIZEN
SIQUELERO E SIQUELERO AUTO POSTO LTDA.,13384278000151,GASOLINA,05/02/2020,"4,199",BRANCA
ALCIATI & ALCIATI LTDA,51427755000108,GASOLINA,12/02/2020,"4,399",BRANCA
AUTO POSTO APARECIDA DE ITAPETININGA LTDA,22037599000170,GASOLINA,12/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO AURORA DE ITAPETININGA LTDA,05860147000175,GASOLINA,12/02/2020,"4,599",RAIZEN
AUTO POSTO BR 64 LTDA,64888647000184,GASOLINA,12/02/2020,"4,699",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO BR 65 LTDA,47803952000107,GASOLINA,12/02/2020,"4,699",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO LAGOA LTDA,04084321000172,GASOLINA,12/02/2020,"4,149",BRANCA
AUTO POSTO MIQUIRA III LTDA,10584778000149,GASOLINA,12/02/2020,"4,699",RAIZEN
AUTO POSTO PAQUETA LTDA,03228739000143,GASOLINA,12/02/2020,"4,689",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PHOENIX DE ITAPETININGA LTDA.,09622818000110,GASOLINA,12/02/2020,"4,099",BRANCA
AUTO POSTO SIQUELERO DE ITAPETININGA LTDA,03602464000166,GASOLINA,12/02/2020,"4,399",RAIZEN
COMPETRO COMERCIO E DISTRIBUICAO DE DERIVADOS DE PETROLEO LTDA,00003188001950,GASOLINA,12/02/2020,"4,149",BRANCA
IRMAOS CARVALHO AUTO POSTO LTDA,74292723000148,GASOLINA,12/02/2020,"4,69",PETROBRAS DISTRIBUIDORA S.A.
SIQUELERO AUTO POSTO LTDA,54445879000104,GASOLINA,12/02/2020,"4,399",RAIZEN
SIQUELERO E SIQUELERO AUTO POSTO LTDA.,13384278000151,GASOLINA,12/02/2020,"4,199",BRANCA
ALCIATI & ALCIATI LTDA,51427755000108,GASOLINA,19/02/2020,"4,399",BRANCA
AUTO POSTO APARECIDA DE ITAPETININGA LTDA,22037599000170,GASOLINA,19/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO AURORA DE ITAPETININGA LTDA,05860147000175,GASOLINA,19/02/2020,"4,599",RAIZEN
AUTO POSTO BR 64 LTDA,64888647000184,GASOLINA,19/02/2020,"4,699",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO BR 65 LTDA,47803952000107,GASOLINA,19/02/2020,"4,699",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO LAGOA LTDA,04084321000172,GASOLINA,19/02/2020,"4,149",BRANCA
AUTO POSTO MIQUIRA III LTDA,10584778000149,GASOLINA,19/02/2020,"4,699",RAIZEN
AUTO POSTO PAQUETA LTDA,03228739000143,GASOLINA,19/02/2020,"4,689",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PHOENIX DE ITAPETININGA LTDA.,09622818000110,GASOLINA,19/02/2020,"4,099",BRANCA
AUTO POSTO SIQUELERO DE ITAPETININGA LTDA,03602464000166,GASOLINA,19/02/2020,"4,399",RAIZEN
COMPETRO COMERCIO E DISTRIBUICAO DE DERIVADOS DE PETROLEO LTDA,00003188001950,GASOLINA,19/02/2020,"4,149",BRANCA
IRMAOS CARVALHO AUTO POSTO LTDA,74292723000148,GASOLINA,19/02/2020,"4,69",PETROBRAS DISTRIBUIDORA S.A.
SIQUELERO AUTO POSTO LTDA,54445879000104,GASOLINA,19/02/2020,"4,399",RAIZEN
SIQUELERO E SIQUELERO AUTO POSTO LTDA.,13384278000151,GASOLINA,19/02/2020,"4,199",BRANCA
ALCIATI & ALCIATI LTDA,51427755000108,GASOLINA,28/02/2020,"4,399",BRANCA
AUTO POSTO ARAUJO & GOES LTDA,14706407000143,GASOLINA,28/02/2020,"4,599",IPIRANGA
AUTO POSTO AURORA DE ITAPETININGA LTDA,05860147000175,GASOLINA,28/02/2020,"4,599",RAIZEN
AUTO POSTO BR 64 LTDA,64888647000184,GASOLINA,28/02/2020,"4,699",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO BR 65 LTDA,47803952000107,GASOLINA,28/02/2020,"4,699",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO LAGOA LTDA,04084321000172,GASOLINA,28/02/2020,"4,149",BRANCA
AUTO POSTO MIQUIRA III LTDA,10584778000149,GASOLINA,28/02/2020,"4,699",RAIZEN
AUTO POSTO PAQUETA LTDA,03228739000143,GASOLINA,28/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO PHOENIX DE ITAPETININGA LTDA.,09622818000110,GASOLINA,28/02/2020,"4,099",BRANCA
AUTO POSTO SIQUELERO DE ITAPETININGA LTDA,03602464000166,GASOLINA,28/02/2020,"4,399",RAIZEN
COMPETRO COMERCIO E DISTRIBUICAO DE DERIVADOS DE PETROLEO LTDA,00003188001950,GASOLINA,28/02/2020,"4,099",BRANCA
IRMAOS CARVALHO AUTO POSTO LTDA,74292723000148,GASOLINA,28/02/2020,"4,69",PETROBRAS DISTRIBUIDORA S.A.
SIQUELERO AUTO POSTO LTDA,54445879000104,GASOLINA,28/02/2020,"4,399",RAIZEN
SIQUELERO E SIQUELERO AUTO POSTO LTDA.,13384278000151,GASOLINA,28/02/2020,"4,199",BRANCA
AUTO POSTO AMERICANO LTDA,67203489000170,GASOLINA,05/02/2020,"4,629",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO BRANCAL LTDA,03987536000130,GASOLINA,05/02/2020,"4,589",BRANCA
